timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/04/16 00:38:30.664, Tesla PG503-216, 38 %, 16 %, 4346 MiB, 46
2026/04/16 00:38:31.664, Tesla PG503-216, 21 %, 8 %, 4346 MiB, 47
2026/04/16 00:38:32.664, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 47
2026/04/16 00:38:33.665, Tesla PG503-216, 41 %, 17 %, 4346 MiB, 46
2026/04/16 00:38:34.665, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 46
2026/04/16 00:38:35.666, Tesla PG503-216, 35 %, 15 %, 4346 MiB, 47
2026/04/16 00:38:36.666, Tesla PG503-216, 13 %, 4 %, 4346 MiB, 46
2026/04/16 00:38:37.667, Tesla PG503-216, 34 %, 13 %, 4346 MiB, 46
2026/04/16 00:38:38.667, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 48
2026/04/16 00:38:39.667, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 48
2026/04/16 00:38:40.668, Tesla PG503-216, 36 %, 16 %, 4346 MiB, 47
2026/04/16 00:38:41.668, Tesla PG503-216, 26 %, 10 %, 4346 MiB, 46
2026/04/16 00:38:42.669, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 48
2026/04/16 00:38:43.669, Tesla PG503-216, 10 %, 3 %, 4346 MiB, 46
2026/04/16 00:38:44.670, Tesla PG503-216, 33 %, 14 %, 4346 MiB, 47
2026/04/16 00:38:45.670, Tesla PG503-216, 23 %, 9 %, 4346 MiB, 46
2026/04/16 00:38:46.671, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:38:47.671, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 48
2026/04/16 00:38:48.672, Tesla PG503-216, 7 %, 1 %, 4346 MiB, 46
2026/04/16 00:38:49.672, Tesla PG503-216, 7 %, 2 %, 4346 MiB, 46
2026/04/16 00:38:50.673, Tesla PG503-216, 17 %, 6 %, 4346 MiB, 45
2026/04/16 00:38:51.673, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:38:52.674, Tesla PG503-216, 24 %, 10 %, 4346 MiB, 48
2026/04/16 00:38:53.674, Tesla PG503-216, 21 %, 8 %, 4346 MiB, 46
2026/04/16 00:38:54.675, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:38:55.675, Tesla PG503-216, 38 %, 15 %, 4346 MiB, 46
2026/04/16 00:38:56.675, Tesla PG503-216, 10 %, 2 %, 4346 MiB, 47
2026/04/16 00:38:57.676, Tesla PG503-216, 13 %, 6 %, 4346 MiB, 48
2026/04/16 00:38:58.676, Tesla PG503-216, 4 %, 0 %, 4346 MiB, 47
2026/04/16 00:38:59.677, Tesla PG503-216, 6 %, 0 %, 4346 MiB, 47
2026/04/16 00:39:00.677, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:01.678, Tesla PG503-216, 22 %, 9 %, 4346 MiB, 48
2026/04/16 00:39:02.678, Tesla PG503-216, 31 %, 12 %, 4346 MiB, 46
2026/04/16 00:39:03.679, Tesla PG503-216, 39 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:04.679, Tesla PG503-216, 8 %, 2 %, 4346 MiB, 48
2026/04/16 00:39:05.680, Tesla PG503-216, 13 %, 4 %, 4346 MiB, 47
2026/04/16 00:39:06.680, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 46
2026/04/16 00:39:07.681, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:08.681, Tesla PG503-216, 39 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:09.682, Tesla PG503-216, 21 %, 8 %, 4346 MiB, 47
2026/04/16 00:39:10.682, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:11.683, Tesla PG503-216, 37 %, 14 %, 4346 MiB, 46
2026/04/16 00:39:12.683, Tesla PG503-216, 18 %, 7 %, 4346 MiB, 46
2026/04/16 00:39:13.684, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 46
2026/04/16 00:39:14.684, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:15.684, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:16.685, Tesla PG503-216, 9 %, 3 %, 4346 MiB, 47
2026/04/16 00:39:17.685, Tesla PG503-216, 29 %, 11 %, 4346 MiB, 47
2026/04/16 00:39:18.686, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:39:19.686, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:39:20.687, Tesla PG503-216, 7 %, 1 %, 4346 MiB, 47
2026/04/16 00:39:21.687, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 47
2026/04/16 00:39:22.688, Tesla PG503-216, 21 %, 8 %, 4346 MiB, 46
2026/04/16 00:39:23.688, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 48
2026/04/16 00:39:24.689, Tesla PG503-216, 14 %, 6 %, 4346 MiB, 47
2026/04/16 00:39:25.689, Tesla PG503-216, 29 %, 11 %, 4346 MiB, 47
2026/04/16 00:39:26.690, Tesla PG503-216, 18 %, 7 %, 4346 MiB, 46
2026/04/16 00:39:27.690, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:39:28.691, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 48
2026/04/16 00:39:29.691, Tesla PG503-216, 21 %, 8 %, 4346 MiB, 47
2026/04/16 00:39:30.692, Tesla PG503-216, 11 %, 3 %, 4346 MiB, 46
2026/04/16 00:39:31.692, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 47
2026/04/16 00:39:32.692, Tesla PG503-216, 30 %, 12 %, 4346 MiB, 46
2026/04/16 00:39:33.693, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:34.693, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 46
2026/04/16 00:39:35.694, Tesla PG503-216, 11 %, 4 %, 4346 MiB, 47
2026/04/16 00:39:36.694, Tesla PG503-216, 4 %, 0 %, 4346 MiB, 47
2026/04/16 00:39:37.695, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 47
2026/04/16 00:39:38.695, Tesla PG503-216, 11 %, 6 %, 4346 MiB, 46
2026/04/16 00:39:39.695, Tesla PG503-216, 12 %, 4 %, 4346 MiB, 46
2026/04/16 00:39:40.696, Tesla PG503-216, 37 %, 14 %, 4346 MiB, 46
2026/04/16 00:39:41.696, Tesla PG503-216, 39 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:42.697, Tesla PG503-216, 20 %, 7 %, 4346 MiB, 48
2026/04/16 00:39:43.697, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:44.698, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:39:45.698, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 48
2026/04/16 00:39:46.699, Tesla PG503-216, 24 %, 9 %, 4346 MiB, 47
2026/04/16 00:39:47.699, Tesla PG503-216, 2 %, 0 %, 4346 MiB, 47
2026/04/16 00:39:48.699, Tesla PG503-216, 7 %, 2 %, 4346 MiB, 47
2026/04/16 00:39:49.700, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 47
2026/04/16 00:39:50.700, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 46
2026/04/16 00:39:51.701, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:52.701, Tesla PG503-216, 24 %, 9 %, 4346 MiB, 46
2026/04/16 00:39:53.702, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 46
2026/04/16 00:39:54.702, Tesla PG503-216, 5 %, 1 %, 4346 MiB, 47
2026/04/16 00:39:55.703, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:56.703, Tesla PG503-216, 38 %, 16 %, 4346 MiB, 46
2026/04/16 00:39:57.704, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 46
2026/04/16 00:39:58.704, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 46
2026/04/16 00:39:59.705, Tesla PG503-216, 12 %, 5 %, 4346 MiB, 46
2026/04/16 00:40:00.705, Tesla PG503-216, 10 %, 3 %, 4346 MiB, 48
2026/04/16 00:40:01.706, Tesla PG503-216, 37 %, 14 %, 4346 MiB, 46
2026/04/16 00:40:02.706, Tesla PG503-216, 6 %, 1 %, 4346 MiB, 47
2026/04/16 00:40:03.707, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 47
2026/04/16 00:40:04.707, Tesla PG503-216, 33 %, 14 %, 4346 MiB, 46
2026/04/16 00:40:05.708, Tesla PG503-216, 22 %, 8 %, 4346 MiB, 48
2026/04/16 00:40:06.708, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:07.708, Tesla PG503-216, 14 %, 3 %, 4346 MiB, 46
2026/04/16 00:40:08.709, Tesla PG503-216, 34 %, 13 %, 4346 MiB, 48
2026/04/16 00:40:09.709, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:10.710, Tesla PG503-216, 33 %, 13 %, 4346 MiB, 48
2026/04/16 00:40:11.710, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 47
2026/04/16 00:40:12.711, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:13.711, Tesla PG503-216, 27 %, 11 %, 4346 MiB, 46
2026/04/16 00:40:14.712, Tesla PG503-216, 7 %, 0 %, 4346 MiB, 46
2026/04/16 00:40:15.712, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 48
2026/04/16 00:40:16.713, Tesla PG503-216, 27 %, 10 %, 4346 MiB, 47
2026/04/16 00:40:17.713, Tesla PG503-216, 8 %, 1 %, 4346 MiB, 46
2026/04/16 00:40:18.714, Tesla PG503-216, 39 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:19.714, Tesla PG503-216, 35 %, 13 %, 4346 MiB, 46
2026/04/16 00:40:20.715, Tesla PG503-216, 11 %, 4 %, 4346 MiB, 48
2026/04/16 00:40:21.715, Tesla PG503-216, 25 %, 10 %, 4346 MiB, 47
2026/04/16 00:40:22.716, Tesla PG503-216, 11 %, 4 %, 4346 MiB, 46
2026/04/16 00:40:23.716, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:40:24.717, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:25.717, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:26.718, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:27.718, Tesla PG503-216, 16 %, 5 %, 4346 MiB, 46
2026/04/16 00:40:28.719, Tesla PG503-216, 17 %, 6 %, 4346 MiB, 47
2026/04/16 00:40:29.719, Tesla PG503-216, 38 %, 15 %, 4346 MiB, 46
2026/04/16 00:40:30.720, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:31.720, Tesla PG503-216, 36 %, 15 %, 4346 MiB, 46
2026/04/16 00:40:32.721, Tesla PG503-216, 32 %, 13 %, 4346 MiB, 46
2026/04/16 00:40:33.722, Tesla PG503-216, 7 %, 2 %, 4346 MiB, 47
2026/04/16 00:40:34.722, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 46
2026/04/16 00:40:35.723, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:36.723, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:37.724, Tesla PG503-216, 38 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:38.724, Tesla PG503-216, 36 %, 15 %, 4346 MiB, 46
2026/04/16 00:40:39.725, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:40:40.725, Tesla PG503-216, 39 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:41.726, Tesla PG503-216, 11 %, 4 %, 4346 MiB, 47
2026/04/16 00:40:42.727, Tesla PG503-216, 19 %, 7 %, 4346 MiB, 47
2026/04/16 00:40:43.727, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:40:44.728, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:45.728, Tesla PG503-216, 5 %, 0 %, 4346 MiB, 47
2026/04/16 00:40:46.728, Tesla PG503-216, 18 %, 7 %, 4346 MiB, 47
2026/04/16 00:40:47.729, Tesla PG503-216, 31 %, 12 %, 4346 MiB, 47
2026/04/16 00:40:48.729, Tesla PG503-216, 35 %, 14 %, 4346 MiB, 46
2026/04/16 00:40:49.730, Tesla PG503-216, 11 %, 4 %, 4346 MiB, 47
2026/04/16 00:40:50.730, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:40:51.731, Tesla PG503-216, 15 %, 6 %, 4346 MiB, 46
2026/04/16 00:40:52.731, Tesla PG503-216, 29 %, 11 %, 4346 MiB, 48
2026/04/16 00:40:53.732, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:40:54.732, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:55.733, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:40:56.733, Tesla PG503-216, 7 %, 1 %, 4346 MiB, 46
2026/04/16 00:40:57.734, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 47
2026/04/16 00:40:58.734, Tesla PG503-216, 24 %, 9 %, 4346 MiB, 46
2026/04/16 00:40:59.734, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 48
2026/04/16 00:41:00.735, Tesla PG503-216, 26 %, 10 %, 4346 MiB, 46
2026/04/16 00:41:01.735, Tesla PG503-216, 37 %, 16 %, 4346 MiB, 48
2026/04/16 00:41:02.736, Tesla PG503-216, 7 %, 1 %, 4346 MiB, 46
2026/04/16 00:41:03.736, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 46
2026/04/16 00:41:04.737, Tesla PG503-216, 20 %, 8 %, 4346 MiB, 46
2026/04/16 00:41:05.737, Tesla PG503-216, 43 %, 17 %, 4346 MiB, 46
2026/04/16 00:41:06.737, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 47
2026/04/16 00:41:07.738, Tesla PG503-216, 32 %, 13 %, 4346 MiB, 47
2026/04/16 00:41:08.738, Tesla PG503-216, 5 %, 0 %, 4346 MiB, 46
2026/04/16 00:41:09.739, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 47
2026/04/16 00:41:10.739, Tesla PG503-216, 4 %, 0 %, 4346 MiB, 46
2026/04/16 00:41:11.740, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 46
2026/04/16 00:41:12.740, Tesla PG503-216, 36 %, 14 %, 4346 MiB, 48
2026/04/16 00:41:13.741, Tesla PG503-216, 21 %, 8 %, 4346 MiB, 47
2026/04/16 00:41:14.741, Tesla PG503-216, 36 %, 14 %, 4346 MiB, 46
2026/04/16 00:41:15.742, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 46
2026/04/16 00:41:16.742, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 45
2026/04/16 00:41:17.743, Tesla PG503-216, 2 %, 0 %, 4346 MiB, 47
2026/04/16 00:41:18.743, Tesla PG503-216, 5 %, 0 %, 4346 MiB, 47
2026/04/16 00:41:19.744, Tesla PG503-216, 18 %, 7 %, 4346 MiB, 46
2026/04/16 00:41:20.744, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:41:21.744, Tesla PG503-216, 31 %, 13 %, 4346 MiB, 48
2026/04/16 00:41:22.745, Tesla PG503-216, 9 %, 2 %, 4346 MiB, 46
2026/04/16 00:41:23.745, Tesla PG503-216, 28 %, 11 %, 4346 MiB, 46
2026/04/16 00:41:24.746, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:41:25.746, Tesla PG503-216, 38 %, 16 %, 4346 MiB, 46
2026/04/16 00:41:26.747, Tesla PG503-216, 17 %, 6 %, 4346 MiB, 48
2026/04/16 00:41:27.747, Tesla PG503-216, 23 %, 9 %, 4346 MiB, 46
2026/04/16 00:41:28.748, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:41:29.748, Tesla PG503-216, 11 %, 4 %, 4346 MiB, 47
2026/04/16 00:41:30.749, Tesla PG503-216, 37 %, 14 %, 4346 MiB, 46
2026/04/16 00:41:31.749, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 48
2026/04/16 00:41:32.750, Tesla PG503-216, 35 %, 14 %, 4346 MiB, 46
2026/04/16 00:41:33.750, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:41:34.751, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:41:35.754, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 47
2026/04/16 00:41:36.755, Tesla PG503-216, 38 %, 15 %, 4346 MiB, 47
2026/04/16 00:41:37.755, Tesla PG503-216, 30 %, 12 %, 4346 MiB, 46
2026/04/16 00:41:38.756, Tesla PG503-216, 20 %, 8 %, 4346 MiB, 46
2026/04/16 00:41:39.756, Tesla PG503-216, 6 %, 0 %, 4346 MiB, 47
2026/04/16 00:41:40.757, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 47
2026/04/16 00:41:41.757, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 47
2026/04/16 00:41:42.758, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:41:43.758, Tesla PG503-216, 21 %, 8 %, 4346 MiB, 46
2026/04/16 00:41:44.759, Tesla PG503-216, 20 %, 8 %, 4346 MiB, 47
2026/04/16 00:41:45.759, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:41:46.760, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 47
2026/04/16 00:41:47.760, Tesla PG503-216, 3 %, 0 %, 4346 MiB, 46
2026/04/16 00:41:48.761, Tesla PG503-216, 33 %, 13 %, 4346 MiB, 46
2026/04/16 00:41:49.761, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 48
2026/04/16 00:41:50.762, Tesla PG503-216, 30 %, 12 %, 4346 MiB, 46
2026/04/16 00:41:51.762, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 46
2026/04/16 00:41:52.763, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:41:53.763, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:41:54.764, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:41:55.764, Tesla PG503-216, 32 %, 13 %, 4346 MiB, 48
2026/04/16 00:41:56.765, Tesla PG503-216, 8 %, 3 %, 4346 MiB, 47
2026/04/16 00:41:57.765, Tesla PG503-216, 30 %, 12 %, 4346 MiB, 46
2026/04/16 00:41:58.766, Tesla PG503-216, 21 %, 8 %, 4346 MiB, 47
2026/04/16 00:41:59.766, Tesla PG503-216, 34 %, 13 %, 4346 MiB, 46
2026/04/16 00:42:00.767, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 47
2026/04/16 00:42:01.767, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 46
2026/04/16 00:42:02.768, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:03.768, Tesla PG503-216, 35 %, 15 %, 4346 MiB, 47
2026/04/16 00:42:04.769, Tesla PG503-216, 18 %, 7 %, 4346 MiB, 46
2026/04/16 00:42:05.769, Tesla PG503-216, 11 %, 4 %, 4346 MiB, 46
2026/04/16 00:42:06.770, Tesla PG503-216, 19 %, 6 %, 4346 MiB, 45
2026/04/16 00:42:07.770, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:08.771, Tesla PG503-216, 21 %, 8 %, 4346 MiB, 47
2026/04/16 00:42:09.771, Tesla PG503-216, 35 %, 14 %, 4346 MiB, 46
2026/04/16 00:42:10.771, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:11.772, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 47
2026/04/16 00:42:12.773, Tesla PG503-216, 26 %, 10 %, 4346 MiB, 46
2026/04/16 00:42:13.773, Tesla PG503-216, 35 %, 14 %, 4346 MiB, 46
2026/04/16 00:42:14.773, Tesla PG503-216, 36 %, 14 %, 4346 MiB, 46
2026/04/16 00:42:15.774, Tesla PG503-216, 11 %, 3 %, 4346 MiB, 47
2026/04/16 00:42:16.775, Tesla PG503-216, 23 %, 9 %, 4346 MiB, 46
2026/04/16 00:42:17.775, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:18.775, Tesla PG503-216, 28 %, 10 %, 4346 MiB, 47
2026/04/16 00:42:19.776, Tesla PG503-216, 33 %, 13 %, 4346 MiB, 46
2026/04/16 00:42:20.776, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:21.777, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:22.777, Tesla PG503-216, 37 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:23.778, Tesla PG503-216, 7 %, 1 %, 4346 MiB, 48
2026/04/16 00:42:24.778, Tesla PG503-216, 34 %, 13 %, 4346 MiB, 46
2026/04/16 00:42:25.779, Tesla PG503-216, 33 %, 13 %, 4346 MiB, 46
2026/04/16 00:42:26.779, Tesla PG503-216, 31 %, 13 %, 4346 MiB, 46
2026/04/16 00:42:27.780, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:28.780, Tesla PG503-216, 35 %, 15 %, 4346 MiB, 46
2026/04/16 00:42:29.781, Tesla PG503-216, 30 %, 12 %, 4346 MiB, 46
2026/04/16 00:42:30.781, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:42:31.782, Tesla PG503-216, 5 %, 0 %, 4346 MiB, 47
2026/04/16 00:42:32.782, Tesla PG503-216, 6 %, 0 %, 4346 MiB, 47
2026/04/16 00:42:33.782, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 47
2026/04/16 00:42:34.783, Tesla PG503-216, 35 %, 15 %, 4346 MiB, 46
2026/04/16 00:42:35.783, Tesla PG503-216, 2 %, 0 %, 4346 MiB, 46
2026/04/16 00:42:36.784, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 47
2026/04/16 00:42:37.785, Tesla PG503-216, 31 %, 12 %, 4346 MiB, 48
2026/04/16 00:42:38.785, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 47
2026/04/16 00:42:39.786, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:40.786, Tesla PG503-216, 36 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:41.787, Tesla PG503-216, 38 %, 15 %, 4346 MiB, 46
2026/04/16 00:42:42.787, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 48
2026/04/16 00:42:43.788, Tesla PG503-216, 6 %, 1 %, 4346 MiB, 46
2026/04/16 00:42:44.788, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 46
2026/04/16 00:42:45.789, Tesla PG503-216, 19 %, 7 %, 4346 MiB, 46
2026/04/16 00:42:46.789, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:42:47.790, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:48.790, Tesla PG503-216, 20 %, 8 %, 4346 MiB, 48
2026/04/16 00:42:49.791, Tesla PG503-216, 3 %, 0 %, 4346 MiB, 47
2026/04/16 00:42:50.791, Tesla PG503-216, 7 %, 1 %, 4346 MiB, 47
2026/04/16 00:42:51.792, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:52.792, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 48
2026/04/16 00:42:53.793, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 47
2026/04/16 00:42:54.793, Tesla PG503-216, 7 %, 1 %, 4346 MiB, 46
2026/04/16 00:42:55.793, Tesla PG503-216, 17 %, 6 %, 4346 MiB, 46
2026/04/16 00:42:56.794, Tesla PG503-216, 20 %, 6 %, 4346 MiB, 45
2026/04/16 00:42:57.794, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:42:58.795, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:42:59.795, Tesla PG503-216, 33 %, 14 %, 4346 MiB, 46
2026/04/16 00:43:00.796, Tesla PG503-216, 36 %, 16 %, 4346 MiB, 46
2026/04/16 00:43:01.796, Tesla PG503-216, 9 %, 3 %, 4346 MiB, 47
2026/04/16 00:43:02.797, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 47
2026/04/16 00:43:03.797, Tesla PG503-216, 39 %, 16 %, 4346 MiB, 46
2026/04/16 00:43:04.798, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:43:05.798, Tesla PG503-216, 26 %, 10 %, 4346 MiB, 47
2026/04/16 00:43:06.799, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:43:07.799, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:43:08.799, Tesla PG503-216, 36 %, 16 %, 4346 MiB, 46
2026/04/16 00:43:09.800, Tesla PG503-216, 11 %, 4 %, 4346 MiB, 47
2026/04/16 00:43:10.800, Tesla PG503-216, 8 %, 2 %, 4346 MiB, 47
2026/04/16 00:43:11.801, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:43:12.801, Tesla PG503-216, 36 %, 15 %, 4346 MiB, 46
2026/04/16 00:43:13.802, Tesla PG503-216, 29 %, 12 %, 4346 MiB, 46
2026/04/16 00:43:14.802, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 47
2026/04/16 00:43:15.803, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 46
2026/04/16 00:43:16.803, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 48
2026/04/16 00:43:17.803, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:43:18.804, Tesla PG503-216, 15 %, 6 %, 4346 MiB, 46
2026/04/16 00:43:19.804, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 47
2026/04/16 00:43:20.805, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 47
2026/04/16 00:43:21.805, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:43:22.806, Tesla PG503-216, 17 %, 6 %, 4346 MiB, 46
2026/04/16 00:43:23.806, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:43:24.806, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:43:25.807, Tesla PG503-216, 5 %, 2 %, 4346 MiB, 46
2026/04/16 00:43:26.808, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 48
2026/04/16 00:43:27.808, Tesla PG503-216, 31 %, 13 %, 4346 MiB, 46
2026/04/16 00:43:28.809, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 48
2026/04/16 00:43:29.809, Tesla PG503-216, 17 %, 6 %, 4346 MiB, 46
2026/04/16 00:43:30.809, Tesla PG503-216, 4 %, 0 %, 4346 MiB, 46
2026/04/16 00:43:31.810, Tesla PG503-216, 24 %, 9 %, 4346 MiB, 46
2026/04/16 00:43:32.811, Tesla PG503-216, 2 %, 0 %, 4346 MiB, 46
